Time Stamp	EMG CH1	EMG CH2
CAL	CAL	CAL
milliseconds	millivolts *	millivolts *
70411.68212890625	-17.93114379220928	1.355982783156568
70413.63525390625	-17.93023025157812	1.357737742790112
70415.58837890625	-17.92746558914172	1.354876918182006
70417.54150390625	-17.92816276488655	1.351511242172469
70419.49462890625	-17.9257346700511	1.346871417387893
70421.44775390625	-17.9256385078794	1.339394808538136
70423.40087890625	-17.92688861611151	1.337327321846563
70425.35400390625	-17.92474900779116	1.342087349345765
70427.30712890625	-17.92869165683091	1.349563958195523
70429.26025390625	-17.93044661646445	1.35165548543002
70431.21337890625	-17.93215349501214	1.36074281065577
70433.16650390625	-17.92936479203281	1.382884150689938
70435.11962890625	-17.93003792723472	1.377475028531753
70437.07275390625	-17.92717710262662	1.361464026943528
70439.02587890625	-17.92669629176811	1.35252094497533
70440.97900390625	-17.92859549465921	1.347592633675651
70442.93212890625	-17.92816276488655	1.359059972651002
70444.88525390625	-17.92806660271485	1.359973513282162
70446.83837890625	-17.92965327854792	1.372907325375953
70448.79150390625	-17.93253814369895	1.384639110323482
70450.74462890625	-17.93357188704474	1.376393204100117
70452.69775390625	-17.93337956270133	1.369205081765463
70454.65087890625	-17.93330744107256	1.347183944445921
70456.60400390625	-17.9324900626131	1.337567727275816
70458.55712890625	-17.92917246768941	1.335596402755944
70460.51025390625	-17.92922054877526	1.33516367298329
70462.46337890625	-17.92833104868703	1.347688795847352
70464.41650390625	-17.92955711637622	1.346751214673267
70466.36962890625	-17.93140823818146	1.327927469562785
70468.32275390625	-17.9322977382697	1.336774389359282
70470.27587890625	-17.93530280613535	1.340741078941951
70472.22900390625	-17.9301100488635	1.314224360095385
70474.18212890625	-17.93109571112343	1.27592777521544
70476.13525390625	-17.93198521121167	1.206859295391158
70478.08837890625	-17.93172076523949	1.238953420196385
70480.04150390625	-17.9283070081441	1.291289682144684
70481.99462890625	-17.92789831891437	1.328624645307618
70483.94775390625	-17.92785023782852	1.359348459166105
70485.90087890625	-17.92912438660356	1.378917461107269
70487.85400390625	-17.93114379220928	1.365166270554019
70489.80712890625	-17.92970135963377	1.351511242172469
70491.76025390625	-17.93104763003758	1.361752513458631
70493.71337890625	-17.92948499474744	1.356078945328269
70495.66650390625	-17.92681649448274	1.341774822287737
70497.61962890625	-17.92599911602328	1.336678227187581
70499.57275390625	-17.92143141286748	1.32424926649522
70501.52587890625	-17.92198434535476	1.324153104323519
70503.47900390625	-17.92032554789292	1.3338414431224
70505.43212890625	-17.92006110192074	1.342568160204271
70507.38525390625	-17.92006110192074	1.340476632969773
70509.33837890625	-17.92311425087225	1.325499374727334
70511.29150390625	-17.9230661697864	1.327278374903803
70513.24462890625	-17.92018130463536	1.319008428137513
70515.19775390625	-17.918690790974	1.306387143101749
70517.15087890625	-17.9163107772244	1.314801333125591
70519.10400390625	-17.9142192499899	1.329009293994422
70521.05712890625	-17.91097377669499	1.331509510458649
70523.01025390625	-17.91318550664411	1.33023536168361
70524.96337890625	-17.91025256040723	1.327182212732102
70526.91650390625	-17.90801678991518	1.317926603705875
70528.86962890625	-17.90991599280628	1.328600604764693
70530.82275390625	-17.91094973615206	1.325691699070736
70532.77587890625	-17.91030064149308	1.312228995032588
70534.72900390625	-17.90734365471327	1.28318801917887
70536.68212890625	-17.90436262739054	1.270326328713854
70538.63525390625	-17.90320868133013	1.268186720393505
70540.58837890625	-17.9030884786155	1.267489544648672
70542.54150390625	-17.90128543789611	1.287034506046912
70544.49462890625	-17.90102099192393	1.314681130410965
70546.44775390625	-17.90150180278243	1.321460563515889
70548.40087890625	-17.90400201924666	1.282538924519887
70550.35400390625	-17.90013149183569	1.253858556810048
70552.30712890625	-17.90212685689849	1.271985126175697
70554.26025390625	-17.89921795120453	1.251646826860924
70556.21337890625	-17.89969876206304	1.287996127763922
70558.16650390625	-17.8983284511163	1.345020295582648
70560.11962890625	-17.89618884279595	1.386225786156549
70562.07275390625	-17.89599651845255	1.438057196703418
70564.02587890625	-17.8964292482252	1.450870806082583
70565.97900390625	-17.89700622125541	1.428152493018209
70567.93212890625	-17.89859289708848	1.411203910255898
70569.88525390625	-17.90015553237862	1.377499069074679
70571.83837890625	-17.89767935645732	1.345981917299658
70573.79150390625	-17.89609268062425	1.343024930519851
70575.74462890625	-17.8964292482252	1.360959175542097
70577.69775390625	-17.89498681564969	1.382715866889461
70579.65087890625	-17.89760723482854	1.393702395006306
70581.60400390625	-17.89344822090247	1.397717165674826
70583.55712890625	-17.89508297782139	1.402140625573074
70585.51025390625	-17.89616480225303	1.401707895800419
70587.46337890625	-17.89676581582616	1.391827232658136
70589.41650390625	-17.89868905926018	1.381802326258301
70591.36962890625	-17.9008046270376	1.38358132643477
70593.32275390625	-17.89912178903283	1.384735272495183
70595.27587890625	-17.89840057274508	1.382884150689938
70597.22900390625	-17.89561186976574	1.3839900156645
70599.18212890625	-17.89431368044778	1.370094581853698
70601.13525390625	-17.89539550487942	1.361608270201079
70603.08837890625	-17.89563591030867	1.358242594191543
70605.04150390625	-17.89630904551058	1.361295743143051
70606.99462890625	-17.90063634323712	1.372907325375953
70608.94775390625	-17.90138160006781	1.397068071015843
70610.90087890625	-17.9025115055853	1.407309342302006
70612.85400390625	-17.90207877581264	1.403486895976889
70614.80712890625	-17.90121331626733	1.403510936519814
70616.76025390625	-17.90025169455032	1.401275166027764
70618.71337890625	-17.9006123026942	1.402116585030149
70620.66650390625	-17.89941027554794	1.407766112617586
70622.61962890625	-17.8982322889446	1.405121652895807
70624.57275390625	-17.89856885654555	1.400025057795651
70626.52587890625	-17.9027999921004	1.396154530384683
70628.47900390625	-17.90150180278243	1.386922961901382
70630.43212890625	-17.90453091119102	1.390000151395816
70632.38525390625	-17.90438666793347	1.393293705776577
70634.33837890625	-17.90433858684762	1.389543381080236
70636.29150390625	-17.90469919499149	1.394880381609644
70638.24462890625	-17.90316060024428	1.388774083706627
70640.19775390625	-17.90301635698673	1.376922096044472
70642.15087890625	-17.9027038299287	1.371080244113633
70644.10400390625	-17.90460303281979	1.387067205158934
70646.05712890625	-17.9030884786155	1.398798990106462
70648.01025390625	-17.90813699262981	1.399279800964968
70649.96337890625	-17.90856972240246	1.387740340360841
70651.91650390625	-17.90801678991518	1.397068071015843
70653.86962890625	-17.90693496548354	1.382235056030956
70655.82275390625	-17.90703112765524	1.381105150513468
70657.77587890625	-17.90544445182218	1.384566988694706
70659.72900390625	-17.90520404639292	1.393510070662904
70661.68212890625	-17.9076561817713	1.407141058501529
70663.63525390625	-17.90599738430946	1.401900220143821
70665.58837890625	-17.90758406014253	1.408799855963372
70667.54150390625	-17.90734365471327	1.399664449651772
70669.49462890625	-17.90878608728879	1.388653880992001
70671.44775390625	-17.90861780348831	1.385528610411717
70673.40087890625	-17.91104589832376	1.374998852610451
70675.35400390625	-17.90652627625381	1.374421879580245
70677.30712890625	-17.90676668168307	1.373604501120786
70679.26025390625	-17.90277595155747	1.376152798670864
70681.21337890625	-17.90544445182218	1.364204648837008
70683.16650390625	-17.90462707336272	1.364372932637485
70685.11962890625	-17.90638203299626	1.36576728412715
70687.07275390625	-17.90638203299626	1.37353237949201
70689.02587890625	-17.9076561817713	1.396467057442712
70690.97900390625	-17.90960346574825	1.422502965430772
70692.93212890625	-17.90986791172043	1.42226256000152
70694.88525390625	-17.90849760077369	1.416324545898979
70696.83837890625	-17.90558869507973	1.41271846446019
70698.79150390625	-17.90700708711232	1.414329180836183
70700.74462890625	-17.90662243842552	1.411276031884674
70702.69775390625	-17.90356928947401	1.411276031884674
70704.65087890625	-17.90580505996606	1.404280233893422
70706.60400390625	-17.90609354648116	1.400025057795651
70708.55712890625	-17.90657435733966	1.412814626631891
70710.51025390625	-17.90914669543267	1.420555681453826
70712.46337890625	-17.91078145235159	1.411059666998347
70714.41650390625	-17.90948326303362	1.409160464107251
70716.36962890625	-17.9095553846624	1.415819694497549
70718.32275390625	-17.90837739805906	1.416204343184353
70720.27587890625	-17.90693496548354	1.41043461288229
70722.22900390625	-17.90657435733966	1.410554815596916
70724.18212890625	-17.90643011408211	1.407501666645408
70726.13525390625	-17.90943518194777	1.407886315332212
70728.08837890625	-17.9097477090058	1.405193774524582
70730.04150390625	-17.91167095243982	1.411203910255898
70731.99462890625	-17.91282489850023	1.417406370330616
70733.94775390625	-17.91607037179514	1.406467923299621
70735.90087890625	-17.91246429035635	1.389206813479282
70737.85400390625	-17.91277681741438	1.387788421446692
70739.80712890625	-17.91227196601295	1.39901535499279
70741.76025390625	-17.91119014158132	1.429306439078622
70743.71337890625	-17.90902649271804	1.455510630867159
70745.66650390625	-17.91054104692233	1.453467184718512
70747.61962890625	-17.91191135786907	1.422983776289277
70749.57275390625	-17.91256045252806	1.410987545369571
70751.52587890625	-17.91534915550739	1.404761044751928
70753.47900390625	-17.91361823641677	1.402453152631102
70755.43212890625	-17.91119014158132	1.403703260863216
70757.38525390625	-17.9121277227554	1.400674152454633
70759.33837890625	-17.91268065524268	1.411925126543656
70761.29150390625	-17.91169499298275	1.409929761480859
70763.24462890625	-17.91167095243982	1.409593193879906
70765.19775390625	-17.9118392362403	1.413535842919649
70767.15087890625	-17.91299318230071	1.416925559472111
70769.10400390625	-17.91349803370214	1.411925126543656
70771.05712890625	-17.9147962230201	1.404184071721721
70773.01025390625	-17.91542127713616	1.399904855081024
70774.96337890625	-17.9142192499899	1.394928462695495
70776.91650390625	-17.91234408764173	1.389735705423638
70778.86962890625	-17.9101323576926	1.3908415703982
70780.82275390625	-17.9097477090058	1.390456921711396
70782.77587890625	-17.91046892529356	1.388149029590571
70784.72900390625	-17.91094973615206	1.389783786509488
70786.68212890625	-17.91006023606383	1.386562353757503
70788.63525390625	-17.91253641198513	1.389615502709012
70790.58837890625	-17.9147000608484	1.403198409461786
70792.54150390625	-17.91472410139133	1.414160897035706
70794.49462890625	-17.91522895279276	1.413728167263051
70796.44775390625	-17.91054104692233	1.41271846446019
70798.40087890625	-17.91157479026812	1.411035626455421
70800.35400390625	-17.9118392362403	1.412622302288489
70802.30712890625	-17.91001215497798	1.412093410344133
70804.26025390625	-17.9116469118969	1.402525274259878
70806.21337890625	-17.91058912800818	1.398029692732854
70808.16650390625	-17.914507736505	1.387836502532542
70810.11962890625	-17.91426733107575	1.383172637205041
70812.07275390625	-17.91366631750262	1.376657650072294
70814.02587890625	-17.91453177704793	1.383509204805995
70815.97900390625	-17.91275277687146	1.383845772406948
70817.93212890625	-17.91256045252806	1.380720501826664
70819.88525390625	-17.90917073597559	1.379061704364821
70821.83837890625	-17.90929093869022	1.387235488959411
70823.79150390625	-17.90895437108927	1.393486030119979
70825.74462890625	-17.90969962791995	1.391923394829837
70827.69775390625	-17.91075741180866	1.381682123543675
70829.65087890625	-17.91150266863934	1.375720068898209
70831.60400390625	-17.91409904727527	1.386874880815532
70833.55712890625	-17.91294510121486	1.388076907961795
70835.51025390625	-17.91219984438418	1.382307177659732
70837.46337890625	-17.91058912800818	1.388317313391047
70839.41650390625	-17.91010831714968	1.392500367860043
70841.36962890625	-17.9094592224907	1.370214784568324
70843.32275390625	-17.9098438711775	1.361608270201079
70845.27587890625	-17.90998811443505	1.371368730628737
70847.22900390625	-17.91176711461152	1.379446353051625
70849.18212890625	-17.91385864184602	1.381345555942721
70851.13525390625	-17.91506066899228	1.379806961195504
70853.08837890625	-17.91080549289451	1.379205947622372
70855.04150390625	-17.90960346574825	1.366849108558787
70856.99462890625	-17.90897841163219	1.364613338066737
70858.94775390625	-17.90900245217512	1.374373798494394
70860.90087890625	-17.90897841163219	1.380071407167682
70862.85400390625	-17.90868992511709	1.379109785450671
70864.80712890625	-17.91066124963696	1.381057069427618
70866.76025390625	-17.91018043877845	1.385312245525389
70868.71337890625	-17.91265661469976	1.386754678100905
70870.66650390625	-17.91275277687146	1.401251125484839
70872.61962890625	-17.91272873632853	1.393101381433175
70874.57275390625	-17.91046892529356	1.392259962430791
70876.52587890625	-17.91299318230071	1.386898921358457
70878.47900390625	-17.90926689814729	1.38718740787356
70880.43212890625	-17.9079446682864	1.386826799729681
70882.38525390625	-17.91046892529356	1.388413475562748
70884.33837890625	-17.91058912800818	1.389976110852891
70886.29150390625	-17.91150266863934	1.388485597191524
70888.24462890625	-17.91032468203601	1.388124989047645
70890.19775390625	-17.91270469578561	1.383725569692322
70892.15087890625	-17.91344995261629	1.382932231775788
70894.10400390625	-17.91292106067193	1.383292839919667
70896.05712890625	-17.90796870882933	1.383316880462593
70898.01025390625	-17.90941114140485	1.384999718467361
70899.96337890625	-17.90743981688497	1.390024191938741
70901.91650390625	-17.90772830340008	1.384206380550827
70903.86962890625	-17.90816103317273	1.384254461636678
70905.82275390625	-17.90902649271804	1.380744542369589
70907.77587890625	-17.90929093869022	1.374566122837797
70909.72900390625	-17.90996407389213	1.374013190350516
70911.68212890625	-17.90844951968784	1.378869380021419
70913.63525390625	-17.90977174954872	1.37165721714384
70915.58837890625	-17.90830527643028	1.373820866007113
70917.54150390625	-17.90652627625381	1.37531137966848
70919.49462890625	-17.90585314105191	1.377907758304408
70921.44775390625	-17.9030884786155	1.37627300138549
70923.40087890625	-17.90515596530707	1.378244325905362
70925.35400390625	-17.90448283010517	1.374013190350516
70927.30712890625	-17.90645415462504	1.371368730628737
70929.26025390625	-17.90671860059722	1.370527311626352
70931.21337890625	-17.90804083045811	1.371585095515064
70933.16650390625	-17.90813699262981	1.384374664351304
70935.11962890625	-17.90513192476415	1.388341353933973
70937.07275390625	-17.90332888404475	1.38673063755798
70939.02587890625	-17.90265574884285	1.377955839390259
70940.97900390625	-17.90116523518148	1.378821298935568
70942.93212890625	-17.90118927572441	1.380359893682785
70944.88525390625	-17.90443474901932	1.385264164439539
70946.83837890625	-17.90316060024428	1.3771384609308
70948.79150390625	-17.90385777598911	1.371080244113633
70950.74462890625	-17.90356928947401	1.369541649366417
70952.69775390625	-17.90301635698673	1.372642879403775
70954.65087890625	-17.90183837038339	1.375960474327462
70956.60400390625	-17.8987130998031	1.37165721714384
70958.55712890625	-17.89965068097719	1.374373798494394
70960.51025390625	-17.8979438024295	1.374181474150992
70962.46337890625	-17.89683793745493	1.373748744378338
70964.41650390625	-17.89736682939929	1.371080244113633
70966.36962890625	-17.89645328876813	1.370359027825875
70968.32275390625	-17.89904966740406	1.367450122131919
70970.27587890625	-17.89844865383093	1.369565689909342
70972.22900390625	-17.89758319428562	1.37074367651268
70974.18212890625	-17.89727066722759	1.374133393065142
70976.13525390625	-17.8960445995384	1.374542082294871
70978.08837890625	-17.89296741004397	1.374349757951469
70980.04150390625	-17.89364054524587	1.374734406638273
70981.99462890625	-17.89234235592791	1.375383501297256
70983.94775390625	-17.88960173403443	1.370863879227306
70985.90087890625	-17.89354438307417	1.376801893329846
70987.85400390625	-17.89325589655907	1.374806528267049
70989.80712890625	-17.89001042326416	1.372017825287719
70991.76025390625	-17.89556378867989	1.372666919946701
70993.71337890625	-17.889096882633	1.36850790602063
70995.66650390625	-17.8914768963826	1.367233757245591
70997.61962890625	-17.88871223394619	1.365286473268645
70999.57275390625	-17.88674090942632	1.367642446475321
71001.52587890625	-17.88717363919898	1.364012324493606
71003.47900390625	-17.8873900040853	1.367979014076274
71005.43212890625	-17.88714959865605	1.370647514340979
71007.38525390625	-17.88695727431265	1.370623473798053
71009.33837890625	-17.88746212571408	1.373436217320309
71011.29150390625	-17.88803909874429	1.372186109088195
71013.24462890625	-17.8870053553985	1.371344690085811
71015.19775390625	-17.88779869331503	1.367714568104097
71017.15087890625	-17.88493786870693	1.365911527384702
71019.10400390625	-17.88390412536114	1.372690960489626
71021.05712890625	-17.88277421984365	1.375215217496779
71023.01025390625	-17.88493786870693	1.377066339302024
71024.96337890625	-17.88056248989453	1.371080244113633
71026.91650390625	-17.88296654418706	1.372306311802822
71028.86962890625	-17.88236553061392	1.374349757951469
71030.82275390625	-17.8827261387578	1.370623473798053
71032.77587890625	-17.88414453079039	1.367714568104097
71034.72900390625	-17.88404836861869	1.370575392712203
71036.68212890625	-17.88270209821488	1.370575392712203
71038.63525390625	-17.88077885478086	1.365478797612047
71040.58837890625	-17.87957682763459	1.366488500414908
71042.54150390625	-17.88000955740725	1.363555554178026
71044.49462890625	-17.87914409786194	1.368195378962602
71046.44775390625	-17.87784590854397	1.371512973886288
71048.40087890625	-17.8824376522427	1.37394106872174
71050.35400390625	-17.88027400337943	1.374518041751946
71052.30712890625	-17.88092309803841	1.374734406638273
71054.26025390625	-17.88075481423793	1.374710366095348
71056.21337890625	-17.87988935469262	1.375623906726508
71058.16650390625	-17.87832671940248	1.380071407167682
71060.11962890625	-17.87799015180153	1.378484731334614
71062.07275390625	-17.87813439505908	1.376753812243996
71064.02587890625	-17.87717277334207	1.373892987635889
71065.97900390625	-17.87753338148595	1.377931798847333
71067.93212890625	-17.87875944917513	1.375912393241611
71069.88525390625	-17.87955278709167	1.372138028002345
71071.83837890625	-17.87839884103126	1.36891659525036
71073.79150390625	-17.87984127360677	1.369974379139071
71075.74462890625	-17.87885561134684	1.372474595603299
71077.69775390625	-17.87755742202887	1.369733973709819
71079.65087890625	-17.87601882728165	1.371152365742409
71081.60400390625	-17.87661984085479	1.370911960313157
71083.55712890625	-17.87601882728165	1.371176406285334
71085.51025390625	-17.87741317877132	1.366127892271029
71087.46337890625	-17.8777737869152	1.374325717408544
71089.41650390625	-17.87931238166242	1.374830568809974
71091.36962890625	-17.87952874654874	1.364156567751157
71093.32275390625	-17.87813439505908	1.373556420034935
71095.27587890625	-17.87791803017275	1.376032595956238
71097.22900390625	-17.87599478673873	1.376345123014266
71099.18212890625	-17.87553801642315	1.374349757951469
71101.13525390625	-17.87964894926337	1.370094581853698
71103.08837890625	-17.87484084067832	1.37033498728295
71105.04150390625	-17.87868732754636	1.371681257686765
71106.99462890625	-17.87813439505908	1.370551352169278
71108.94775390625	-17.88133178726814	1.371152365742409
71110.90087890625	-17.88277421984365	1.369685892623968
71112.85400390625	-17.88255785495733	1.369541649366417
71114.80712890625	-17.88010571957895	1.367498203217769
71116.76025390625	-17.87945662491997	1.366200013899805
71118.71337890625	-17.87962490872044	1.370575392712203
71120.66650390625	-17.87750934094302	1.36708951398804
71122.61962890625	-17.87813439505908	1.369132960136687
71124.57275390625	-17.87724489497084	1.367954973533349
71126.52587890625	-17.88077885478086	1.368027095162125
71128.47900390625	-17.87988935469262	1.368147297876751
71130.43212890625	-17.88128370618229	1.367690527561171
71132.38525390625	-17.88385604427529	1.367065473445114
71134.33837890625	-17.88118754401059	1.36850790602063
71136.29150390625	-17.88037016555113	1.366801027472937
71138.24462890625	-17.88029804392235	1.369758014252744
71140.19775390625	-17.8799614763214	1.368555987106481
71142.15087890625	-17.87820651668785	1.366392338243207
71144.10400390625	-17.8801538006648	1.361632310744005
71146.05712890625	-17.8801538006648	1.363507473092175
71148.01025390625	-17.88498594979278	1.363098783862446
71149.96337890625	-17.88289442255828	1.366200013899805
71151.91650390625	-17.88332715233093	1.35982927002461
71153.86962890625	-17.88359159830311	1.367017392359264
71155.82275390625	-17.88469746327767	1.36845982493478
71157.77587890625	-17.88363967938896	1.364733540781364
71159.72900390625	-17.88222128735637	1.364421013723335
71161.68212890625	-17.88414453079039	1.369902257510295
71163.63525390625	-17.88469746327767	1.361680391829855
71165.58837890625	-17.88537059847958	1.363507473092175
71167.54150390625	-17.88676494996925	1.360959175542097
71169.49462890625	-17.88868819340327	1.362593932461015
71171.44775390625	-17.88638030128244	1.362954540604894
71173.40087890625	-17.88784677440088	1.360310080883115
71175.35400390625	-17.88650050399707	1.36348343254925
71177.30712890625	-17.89013062597878	1.360526445769443
71179.26025390625	-17.88570716608054	1.356151066957045
71181.21337890625	-17.88522635522203	1.359252296994404
71183.16650390625	-17.88734192299945	1.358939769936375
71185.11962890625	-17.88888051774667	1.357353094103308
71187.07275390625	-17.8896738556632	1.353674891035743
71189.02587890625	-17.89109224769579	1.358795526678824
71190.97900390625	-17.89421751827608	1.355790458813166
71192.93212890625	-17.89443388316241	1.354564391123977
71194.88525390625	-17.89407327501853	1.352040134116825
71196.83837890625	-17.89162113964015	1.355790458813166
71198.79150390625	-17.89207790995573	1.352472863889479
71200.74462890625	-17.89484257239214	1.351895890859273
71202.69775390625	-17.89491469402091	1.352905593662134
71204.65087890625	-17.89753511319977	1.354708634381529
71206.60400390625	-17.89719854559881	1.35343448560649
71208.55712890625	-17.90097291083808	1.349732241995999
71210.51025390625	-17.90239130287067	1.347881120190754
71212.46337890625	-17.90255958667115	1.353290242348938
71214.41650390625	-17.90159796495414	1.354275904608874
71216.36962890625	-17.90429050576176	1.350669823170085
71218.32275390625	-17.90352120838816	1.351919931402198
71220.27587890625	-17.90390585707496	1.348289809420483
71222.22900390625	-17.90164604603999	1.35074194479886
71224.18212890625	-17.90467515444857	1.351102552942739
71226.13525390625	-17.90493960042075	1.348626377021437
71228.08837890625	-17.90580505996606	1.349708201453074
71230.04150390625	-17.90977174954872	1.347929201276604
71231.99462890625	-17.91046892529356	1.351535282715394
71233.94775390625	-17.91046892529356	1.35115063402859
71235.90087890625	-17.90986791172043	1.34841001213511
71237.85400390625	-17.91034872257893	1.348337890506334
71239.80712890625	-17.91018043877845	1.353097918005536
71241.76025390625	-17.91094973615206	1.35252094497533
71243.71337890625	-17.91058912800818	1.346655052501565
71245.66650390625	-17.9122238849271	1.342880687262299
71247.61962890625	-17.9143154121616	1.34480393069632
71249.57275390625	-17.91357015533092	1.350357296112056
71251.52587890625	-17.91676754753998	1.347688795847352
71253.47900390625	-17.91359419587384	1.348746579736063
71255.43212890625	-17.91457985813378	1.350068809596953
71257.38525390625	-17.91414712836112	1.347520512046875
71259.33837890625	-17.91313742555826	1.348650417564362
71261.29150390625	-17.91518087170691	1.34891486353654
71263.24462890625	-17.91455581759085	1.348289809420483
71265.19775390625	-17.91383460130309	1.350140931225729
71267.15087890625	-17.91534915550739	1.348986985165316
71269.10400390625	-17.91686370971168	1.346005957842583
71271.05712890625	-17.91902735857495	1.347448390418099
71273.01025390625	-17.91683966916875	1.343674025178833
71274.96337890625	-17.91751280437066	1.345140498297274
71276.91650390625	-17.9165992637395	1.34845809322096
71278.86962890625	-17.91445965541915	1.347304147160548
71280.82275390625	-17.91342591207336	1.340524714055623
71282.77587890625	-17.91657522319657	1.345236660468975
71284.72900390625	-17.91592612853759	1.339683295053239
71286.68212890625	-17.91763300708529	1.345861714585032
71288.63525390625	-17.91958029106223	1.341438254686783
71290.58837890625	-17.91984473703441	1.346895457930818
71292.54150390625	-17.91866675043107	1.349299512223344
71294.49462890625	-17.91799361522916	1.347881120190754
71296.44775390625	-17.91753684491358	1.346486768701089
71298.40087890625	-17.91881099368862	1.345933836213808
71300.35400390625	-17.91611845288099	1.34064491677025
71302.30712890625	-17.9147000608484	1.349131228422868
71304.26025390625	-17.91397884456065	1.346606971415715
71306.21337890625	-17.91520491224983	1.344515444181217
71308.16650390625	-17.91763300708529	1.346246363271836
71310.11962890625	-17.91847442608767	1.343722106264683
71312.07275390625	-17.91864270988815	1.34338553866373
71314.02587890625	-17.91845038554474	1.346703133587416
71315.97900390625	-17.9164069393961	1.348385971592184
71317.93212890625	-17.91530107442154	1.340091984282969
71319.88525390625	-17.91477218247718	1.34292876834815
71321.83837890625	-17.91294510121486	1.344130795494413
71323.79150390625	-17.91337783098751	1.351078512399814
71325.74462890625	-17.91433945270452	1.353554688321116
71327.69775390625	-17.92039766952169	1.350814066427636
71329.65087890625	-17.91768108817114	1.348361931049259
71331.60400390625	-17.917080074598	1.346102120014284
71333.55712890625	-17.91681562862583	1.345789592956256
71335.51025390625	-17.91510875007813	1.345981917299658
71337.46337890625	-17.9141230878182	1.349804363624775
71339.41650390625	-17.91395480401772	1.349467796023821
71341.36962890625	-17.91188731732615	1.348626377021437
71343.32275390625	-17.91263257415683	1.34566939024163
71345.27587890625	-17.91332974990166	1.343265335949103
71347.22900390625	-17.91157479026812	1.343409579206655
71349.18212890625	-17.91263257415683	1.345164538840199
71351.13525390625	-17.9142192499899	1.34429907929489
71353.08837890625	-17.91347399315922	1.344779890153395
71355.04150390625	-17.91383460130309	1.346847376844968
71356.99462890625	-17.91347399315922	1.341846943916513
71358.94775390625	-17.9117430740686	1.343097052148627
71360.90087890625	-17.91133438483887	1.352016093573899
71362.85400390625	-17.91106993886669	1.352160336831451
71364.80712890625	-17.91179115515445	1.351895890859273
71366.76025390625	-17.91292106067193	1.353242161263088
71368.71337890625	-17.91239216872758	1.352737309861657
71370.66650390625	-17.91405096618942	1.351126593485665
71372.61962890625	-17.91323358772996	1.350669823170085
71374.57275390625	-17.91491642573473	1.354059539722547
71376.52587890625	-17.91352207424507	1.353314282891864
71378.47900390625	-17.90758406014253	1.350501539369608
71380.43212890625	-17.91010831714968	1.348265768877558
71382.38525390625	-17.90933901977607	1.354564391123977
71384.33837890625	-17.91063720909403	1.351030431313964
71386.29150390625	-17.91123822266717	1.353554688321116
71388.24462890625	-17.91270469578561	1.347328187703473
71390.19775390625	-17.91253641198513	1.348626377021437
71392.15087890625	-17.91080549289451	1.354203782980098
71394.10400390625	-17.911935398412	1.354540350581052
71396.05712890625	-17.91044488475063	1.355189445240034
71398.01025390625	-17.9116469118969	1.352833472033358
71399.96337890625	-17.90917073597559	1.347857079647829
71401.91650390625	-17.90664647896844	1.351270836743216
71403.86962890625	-17.9071753709128	1.354973080353707
71405.82275390625	-17.90662243842552	1.355381769583436
71407.77587890625	-17.91109397940961	1.352232458460227
71409.72900390625	-17.90866588457416	1.351992053030974
71411.68212890625	-17.90861780348831	1.353771053207444
71413.63525390625	-17.91085357398036	1.353362363977714
71415.58837890625	-17.90840143860198	1.347616674218576
